"Age","Time of death","Cause of death","Age years"
"369","482","EATEN","0"
"483","483","HUNGER","1"
"360","483","HUNGER","0"
"338","483","HUNGER","0"
"326","483","HUNGER","0"
"316","483","HUNGER","0"
"212","483","HUNGER","0"
"148","483","HUNGER","0"
"391","483","HUNGER","0"
"386","483","HUNGER","0"
"380","483","HUNGER","0"
"370","483","EATEN","0"
"484","484","AGE","2"
"367","484","HUNGER","1"
"203","484","HUNGER","0"
"161","484","EATEN","0"
"161","484","HUNGER","0"
"139","484","HUNGER","0"
"377","484","HUNGER","0"
"371","484","HUNGER","0"
"485","485","HUNGER","1"
"372","485","EATEN","1"
"340","485","HUNGER","0"
"323","485","HUNGER","0"
"298","485","HUNGER","0"
"187","485","EATEN","0"
"140","485","HUNGER","0"
"133","485","HUNGER","0"
"486","486","AGE","2"
"486","486","HUNGER","1"
"486","486","AGE","2"
"399","486","EATEN","1"
"381","486","HUNGER","1"
"352","486","HUNGER","0"
"309","486","HUNGER","0"
"202","486","HUNGER","0"
"187","486","HUNGER","0"
"487","487","AGE","2"
"487","487","HUNGER","2"
"487","487","HUNGER","1"
"487","487","AGE","2"
"403","487","HUNGER","1"
"376","487","EATEN","1"
"353","487","HUNGER","0"
"344","487","HUNGER","0"
"333","487","HUNGER","0"
"304","487","HUNGER","0"
"172","487","HUNGER","0"
"132","487","HUNGER","0"
"392","487","HUNGER","0"
"384","487","HUNGER","0"
"488","488","AGE","2"
"488","488","AGE","2"
"488","488","HUNGER","2"
"488","488","AGE","2"
"488","488","EATEN","1"
"372","488","HUNGER","1"
"350","488","HUNGER","0"
"335","488","HUNGER","0"
"326","488","HUNGER","0"
"216","488","HUNGER","0"
"196","488","HUNGER","0"
"172","488","HUNGER","0"
"378","488","HUNGER","0"
"376","488","HUNGER","0"
"367","488","EATEN","0"
"489","489","AGE","2"
"489","489","HUNGER","1"
"489","489","HUNGER","2"
"489","489","HUNGER","1"
"489","489","HUNGER","1"
"340","489","HUNGER","0"
"325","489","HUNGER","0"
"309","489","HUNGER","0"
"208","489","HUNGER","0"
"399","489","HUNGER","0"
"390","489","HUNGER","0"
"368","489","EATEN","0"
"490","490","AGE","3"
"490","490","AGE","2"
"401","490","OVERCROWD","1"
"390","490","HUNGER","1"
"389","490","HUNGER","1"
"330","490","HUNGER","0"
"317","490","HUNGER","0"
"196","490","HUNGER","0"
"175","490","EATEN","0"
"160","490","HUNGER","0"
"149","490","HUNGER","0"
"126","490","HUNGER","0"
"402","490","HUNGER","0"
"373","490","HUNGER","0"
"491","491","AGE","2"
"491","491","HUNGER","1"
"491","491","HUNGER","1"
"491","491","AGE","2"
"491","491","AGE","3"
"487","491","HUNGER","1"
"364","491","HUNGER","0"
"304","491","HUNGER","0"
"207","491","HUNGER","0"
"201","491","HUNGER","0"
"173","491","EATEN","0"
"492","492","HUNGER","1"
"492","492","AGE","2"
"492","492","AGE","2"
"492","492","AGE","2"
"392","492","EATEN","1"
"391","492","HUNGER","1"
"378","492","HUNGER","1"
"356","492","HUNGER","0"
"354","492","HUNGER","0"
"371","492","EATEN","0"
"493","493","AGE","2"
"493","493","HUNGER","1"
"493","493","AGE","2"
"491","493","OVERCROWD","1"
"402","493","HUNGER","1"
"355","493","HUNGER","0"
"351","493","HUNGER","0"
"316","493","HUNGER","0"
"212","493","HUNGER","0"
"160","493","HUNGER","0"
"129","493","HUNGER","0"
"399","493","HUNGER","0"
"389","493","HUNGER","0"
"494","494","HUNGER","2"
"494","494","AGE","2"
"490","494","EATEN","1"
"366","494","HUNGER","1"
"191","494","HUNGER","0"
"152","494","HUNGER","0"
"140","494","HUNGER","0"
"404","494","HUNGER","0"
"400","494","HUNGER","0"
"383","494","EATEN","0"
"381","494","EATEN","0"
"379","494","HUNGER","0"
"495","495","HUNGER","1"
"495","495","AGE","2"
"394","495","HUNGER","1"
"370","495","HUNGER","1"
"214","495","HUNGER","0"
"197","495","HUNGER","0"
"181","495","HUNGER","0"
"144","495","HUNGER","0"
"389","495","HUNGER","0"
"382","495","EATEN","0"
"381","495","HUNGER","0"
"496","496","AGE","2"
"496","496","AGE","2"
"496","496","AGE","2"
"398","496","EATEN","1"
"391","496","HUNGER","1"
"228","496","HUNGER","0"
"218","496","HUNGER","0"
"211","496","HUNGER","0"
"198","496","EATEN","0"
"197","496","HUNGER","0"
"194","496","HUNGER","0"
"178","496","HUNGER","0"
"145","496","EATEN","0"
"134","496","HUNGER","0"
"401","496","HUNGER","0"
"377","496","HUNGER","0"
"375","496","HUNGER","0"
"497","497","OVERCROWD","1"
"497","497","HUNGER","1"
"497","497","EATEN","3"
"497","497","HUNGER","2"
"497","497","AGE","2"
"358","497","HUNGER","0"
"335","497","EATEN","0"
"330","497","HUNGER","0"
"159","497","HUNGER","0"
"147","497","HUNGER","0"
"498","498","AGE","2"
"498","498","HUNGER","1"
"390","498","HUNGER","1"
"387","498","HUNGER","1"
"372","498","OVERCROWD","1"
"333","498","HUNGER","0"
"333","498","HUNGER","0"
"319","498","HUNGER","0"
"366","498","EATEN","0"
"499","499","AGE","2"
"499","499","AGE","2"
"499","499","HUNGER","1"
"499","499","AGE","2"
"386","499","HUNGER","1"
"160","499","HUNGER","0"
"137","499","HUNGER","0"
"407","499","HUNGER","0"
"370","499","HUNGER","0"
"367","499","EATEN","0"
"500","500","HUNGER","1"
"500","500","AGE","2"
"323","500","HUNGER","0"
"164","500","HUNGER","0"
"366","500","EATEN","0"
"501","501","HUNGER","1"
"501","501","HUNGER","1"
"501","501","HUNGER","1"
"412","501","HUNGER","1"
"378","501","HUNGER","1"
"328","501","OVERCROWD","0"
"228","501","HUNGER","0"
"223","501","HUNGER","0"
"499","501","HUNGER","0"
"393","501","HUNGER","0"
"367","501","EATEN","0"
"502","502","AGE","2"
"396","502","HUNGER","1"
"391","502","HUNGER","1"
"365","502","HUNGER","1"
"353","502","HUNGER","0"
"217","502","HUNGER","0"
"190","502","HUNGER","0"
"382","502","HUNGER","0"
"374","502","HUNGER","0"
"370","502","EATEN","0"
"503","503","AGE","2"
"503","503","AGE","2"
"503","503","AGE","2"
"503","503","AGE","2"
"503","503","HUNGER","1"
"372","503","HUNGER","1"
"358","503","HUNGER","0"
"338","503","EATEN","0"
"408","503","HUNGER","0"
"401","503","HUNGER","0"
"381","503","HUNGER","0"
"504","504","AGE","2"
"358","504","HUNGER","0"
"341","504","HUNGER","0"
"330","504","HUNGER","0"
"327","504","HUNGER","0"
"217","504","HUNGER","0"
"385","504","HUNGER","0"
"381","504","HUNGER","0"
"505","505","AGE","2"
"505","505","EATEN","1"
"501","505","HUNGER","1"
"417","505","HUNGER","1"
"355","505","HUNGER","0"
"150","505","HUNGER","0"
"502","505","EATEN","0"
"398","505","HUNGER","0"
"387","505","HUNGER","0"
"506","506","AGE","2"
"506","506","HUNGER","2"
"416","506","HUNGER","1"
"227","506","OVERCROWD","0"
"217","506","HUNGER","0"
"401","506","HUNGER","0"
"399","506","HUNGER","0"
"385","506","HUNGER","0"
"383","506","HUNGER","0"
"507","507","AGE","2"
"507","507","HUNGER","1"
"507","507","AGE","2"
"504","507","HUNGER","1"
"502","507","HUNGER","1"
"401","507","HUNGER","1"
"223","507","OVERCROWD","0"
"204","507","HUNGER","0"
"180","507","HUNGER","0"
"165","507","HUNGER","0"
"149","507","HUNGER","0"
"508","508","HUNGER","1"
"508","508","EATEN","1"
"381","508","HUNGER","1"
"355","508","HUNGER","0"
"212","508","HUNGER","0"
"175","508","HUNGER","0"
"397","508","HUNGER","0"
"509","509","AGE","2"
"509","509","AGE","2"
"509","509","AGE","2"
"509","509","HUNGER","1"
"507","509","HUNGER","1"
"389","509","HUNGER","1"
"348","509","HUNGER","0"
"196","509","HUNGER","0"
"395","509","HUNGER","0"
"510","510","AGE","2"
"510","510","AGE","2"
"510","510","EATEN","1"
"380","510","HUNGER","1"
"354","510","HUNGER","0"
"237","510","HUNGER","0"
"419","510","HUNGER","0"
"399","510","HUNGER","0"
"398","510","HUNGER","0"
"396","510","HUNGER","0"
"394","510","HUNGER","0"
"382","510","HUNGER","0"
"372","510","OVERCROWD","0"
"370","510","HUNGER","0"
"511","511","AGE","2"
"511","511","OVERCROWD","1"
"511","511","HUNGER","2"
"511","511","AGE","2"
"511","511","HUNGER","1"
"386","511","HUNGER","1"
"383","511","HUNGER","1"
"377","511","HUNGER","1"
"175","511","HUNGER","0"
"422","511","HUNGER","0"
"420","511","HUNGER","0"
"385","511","HUNGER","0"
"384","511","HUNGER","0"
"372","511","HUNGER","0"
"507","512","HUNGER","1"
"414","512","HUNGER","1"
"357","512","HUNGER","0"
"347","512","HUNGER","0"
"232","512","HUNGER","0"
"413","512","HUNGER","0"
"406","512","HUNGER","0"
"405","512","HUNGER","0"
"391","512","HUNGER","0"
"513","513","AGE","2"
"513","513","AGE","2"
"513","513","AGE","2"
"414","513","HUNGER","1"
"408","513","HUNGER","1"
"224","513","HUNGER","0"
"167","513","HUNGER","0"
"162","513","HUNGER","0"
"428","513","HUNGER","0"
"414","513","HUNGER","0"
"384","513","HUNGER","0"
"514","514","AGE","2"
"512","514","HUNGER","1"
"431","514","HUNGER","1"
"191","514","HUNGER","0"
"184","514","HUNGER","0"
"430","514","HUNGER","0"
"421","514","HUNGER","0"
"386","514","HUNGER","0"
"515","515","AGE","2"
"515","515","HUNGER","2"
"431","515","HUNGER","1"
"430","515","HUNGER","1"
"417","515","HUNGER","1"
"376","515","HUNGER","1"
"373","515","HUNGER","1"
"352","515","HUNGER","0"
"220","515","HUNGER","0"
"185","515","HUNGER","0"
"181","515","HUNGER","0"
"512","515","HUNGER","0"
"234","516","HUNGER","0"
"395","516","HUNGER","0"
"517","517","AGE","2"
"517","517","HUNGER","1"
"418","517","HUNGER","1"
"384","517","HUNGER","1"
"378","517","HUNGER","1"
"357","517","OVERCROWD","0"
"336","517","HUNGER","0"
"420","517","HUNGER","0"
"393","517","HUNGER","0"
"387","517","HUNGER","0"
"518","518","AGE","2"
"518","518","HUNGER","1"
"518","518","AGE","2"
"518","518","HUNGER","1"
"518","518","AGE","2"
"423","518","HUNGER","1"
"385","518","HUNGER","1"
"383","518","HUNGER","1"
"372","518","HUNGER","1"
"361","518","HUNGER","0"
"239","518","HUNGER","0"
"404","518","HUNGER","0"
"519","519","AGE","2"
"519","519","AGE","2"
"516","519","HUNGER","1"
"424","519","HUNGER","1"
"214","519","HUNGER","0"
"432","520","HUNGER","1"
"415","520","HUNGER","1"
"372","520","HUNGER","1"
"348","520","HUNGER","0"
"185","520","HUNGER","0"
"176","520","HUNGER","0"
"423","520","HUNGER","0"
"404","520","HUNGER","0"
"386","520","HUNGER","0"
"384","520","HUNGER","0"
"379","520","HUNGER","0"
"521","521","OVERCROWD","1"
"521","521","HUNGER","1"
"521","521","AGE","3"
"521","521","AGE","2"
"521","521","AGE","2"
"416","521","HUNGER","1"
"362","521","HUNGER","0"
"351","521","HUNGER","0"
"240","521","HUNGER","0"
"239","521","HUNGER","0"
"234","521","HUNGER","0"
"376","521","HUNGER","0"
"522","522","AGE","2"
"434","522","HUNGER","1"
"417","522","HUNGER","1"
"409","522","HUNGER","1"
"202","522","HUNGER","0"
"169","522","HUNGER","0"
"403","522","HUNGER","0"
"395","522","HUNGER","0"
"389","522","HUNGER","0"
"370","522","HUNGER","0"
"523","523","AGE","2"
"418","523","HUNGER","1"
"399","523","HUNGER","1"
"232","523","HUNGER","0"
"208","523","HUNGER","0"
"191","523","HUNGER","0"
"189","523","HUNGER","0"
"188","523","HUNGER","0"
"183","523","HUNGER","0"
"182","523","HUNGER","0"
"174","523","OVERCROWD","0"
"519","523","HUNGER","0"
"408","523","HUNGER","0"
"392","523","HUNGER","0"
"390","523","HUNGER","0"
"387","523","HUNGER","0"
"524","524","AGE","2"
"524","524","AGE","3"
"524","524","HUNGER","2"
"364","524","HUNGER","0"
"349","524","OVERCROWD","0"
"216","524","HUNGER","0"
"190","524","HUNGER","0"
"187","524","HUNGER","0"
"180","524","HUNGER","0"
"167","524","HUNGER","0"
"407","524","HUNGER","0"
"405","524","HUNGER","0"
"402","524","HUNGER","0"
"371","524","HUNGER","0"
"525","525","AGE","2"
"525","525","HUNGER","1"
"525","525","AGE","2"
"525","525","AGE","3"
"429","525","HUNGER","1"
"195","525","HUNGER","0"
"179","525","HUNGER","0"
"176","525","HUNGER","0"
"171","525","HUNGER","0"
"388","525","HUNGER","0"
"526","526","HUNGER","1"
"434","526","HUNGER","1"
"420","526","HUNGER","1"
"199","526","HUNGER","0"
"434","526","HUNGER","0"
"431","526","HUNGER","0"
"386","526","HUNGER","0"
"381","526","HUNGER","0"
"377","526","HUNGER","0"
"527","527","HUNGER","1"
"527","527","AGE","2"
"391","527","HUNGER","1"
"349","527","HUNGER","0"
"220","527","HUNGER","0"
"212","527","HUNGER","0"
"180","527","HUNGER","0"
"166","527","HUNGER","0"
"430","527","HUNGER","0"
"394","527","HUNGER","0"
"373","527","HUNGER","0"
"528","528","AGE","2"
"528","528","HUNGER","1"
"528","528","AGE","2"
"432","528","HUNGER","1"
"430","528","HUNGER","1"
"406","528","HUNGER","1"
"181","528","HUNGER","0"
"435","528","HUNGER","0"
"432","528","HUNGER","0"
"413","528","HUNGER","0"
"413","528","HUNGER","0"
"397","528","HUNGER","0"
"392","528","HUNGER","0"
"383","528","HUNGER","0"
"376","528","HUNGER","0"
"376","528","HUNGER","0"
"529","529","HUNGER","1"
"529","529","HUNGER","1"
"529","529","HUNGER","1"
"431","529","HUNGER","1"
"380","529","HUNGER","1"
"352","529","HUNGER","0"
"247","529","HUNGER","0"
"189","529","HUNGER","0"
"176","529","HUNGER","0"
"419","529","HUNGER","0"
"407","529","HUNGER","0"
"384","529","HUNGER","0"
"530","530","AGE","2"
"530","530","HUNGER","1"
"530","530","AGE","2"
"530","530","AGE","2"
"530","530","AGE","2"
"415","530","HUNGER","1"
"390","530","HUNGER","1"
"346","530","HUNGER","0"
"236","530","HUNGER","0"
"433","530","HUNGER","0"
"432","530","HUNGER","0"
"417","530","HUNGER","0"
"389","530","HUNGER","0"
"387","530","HUNGER","0"
"374","530","HUNGER","0"
"531","531","HUNGER","1"
"531","531","AGE","2"
"445","531","HUNGER","1"
"409","531","HUNGER","1"
"404","531","HUNGER","1"
"390","531","HUNGER","1"
"257","531","HUNGER","0"
"257","531","HUNGER","0"
"218","531","HUNGER","0"
"205","531","HUNGER","0"
"189","531","HUNGER","0"
"175","531","HUNGER","0"
"436","531","HUNGER","0"
"431","531","HUNGER","0"
"424","531","HUNGER","0"
"423","531","HUNGER","0"
"414","531","HUNGER","0"
"532","532","AGE","2"
"532","532","AGE","2"
"532","532","AGE","2"
"532","532","AGE","2"
"532","532","HUNGER","1"
"532","532","AGE","2"
"532","532","HUNGER","1"
"527","532","HUNGER","1"
"426","532","HUNGER","1"
"408","532","HUNGER","1"
"405","532","HUNGER","1"
"375","532","HUNGER","1"
"255","532","HUNGER","0"
"224","532","HUNGER","0"
"215","532","HUNGER","0"
"426","532","HUNGER","0"
"382","532","HUNGER","0"
"380","532","HUNGER","0"
"378","532","HUNGER","0"
"384","533","HUNGER","1"
"257","533","HUNGER","0"
"195","533","HUNGER","0"
"169","533","HUNGER","0"
"388","533","HUNGER","0"
"384","533","HUNGER","0"
"382","533","HUNGER","0"
"433","534","HUNGER","1"
"421","534","HUNGER","1"
"409","534","HUNGER","1"
"358","534","HUNGER","0"
"348","534","HUNGER","0"
"239","534","HUNGER","0"
"198","534","HUNGER","0"
"426","534","HUNGER","0"
"399","534","HUNGER","0"
"391","534","HUNGER","0"
"535","535","HUNGER","1"
"535","535","HUNGER","1"
"436","535","HUNGER","1"
"416","535","HUNGER","1"
"411","535","HUNGER","1"
"370","535","HUNGER","1"
"362","535","HUNGER","0"
"232","535","HUNGER","0"
"439","535","OVERCROWD","0"
"435","535","HUNGER","0"
"429","535","HUNGER","0"
"419","535","HUNGER","0"
"388","535","HUNGER","0"
"536","536","AGE","2"
"442","536","HUNGER","1"
"439","536","HUNGER","1"
"374","536","HUNGER","1"
"194","536","HUNGER","0"
"175","536","OVERCROWD","0"
"533","536","HUNGER","0"
"427","536","HUNGER","0"
"411","536","HUNGER","0"
"407","536","HUNGER","0"
"404","536","OVERCROWD","0"
"403","536","HUNGER","0"
"384","536","HUNGER","0"
"380","536","HUNGER","0"
"377","536","HUNGER","0"
"370","536","OVERCROWD","0"
"537","537","HUNGER","2"
"537","537","HUNGER","1"
"537","537","AGE","2"
"537","537","HUNGER","1"
"408","537","OVERCROWD","1"
"221","537","HUNGER","0"
"199","537","HUNGER","0"
"401","537","HUNGER","0"
"384","537","HUNGER","0"
"380","537","HUNGER","0"
"538","538","HUNGER","1"
"538","538","AGE","2"
"538","538","HUNGER","2"
"450","538","HUNGER","1"
"269","538","HUNGER","0"
"213","538","OVERCROWD","0"
"201","538","HUNGER","0"
"442","538","HUNGER","0"
"415","538","HUNGER","0"
"383","538","HUNGER","0"
"539","539","HUNGER","1"
"539","539","HUNGER","1"
"437","539","OVERCROWD","1"
"426","539","HUNGER","1"
"258","539","HUNGER","0"
"413","539","HUNGER","0"
"408","539","HUNGER","0"
"399","539","HUNGER","0"
"387","539","HUNGER","0"
"375","539","HUNGER","0"
"372","539","HUNGER","0"
"540","540","AGE","2"
"401","540","HUNGER","1"
"358","540","HUNGER","0"
"221","540","HUNGER","0"
"192","540","HUNGER","0"
"370","540","HUNGER","0"
"541","541","HUNGER","1"
"541","541","AGE","2"
"453","541","HUNGER","1"
"413","541","HUNGER","1"
"402","541","HUNGER","1"
"401","541","HUNGER","1"
"392","541","HUNGER","1"
"260","541","HUNGER","0"
"226","541","HUNGER","0"
"192","541","HUNGER","0"
"190","541","HUNGER","0"
"413","541","HUNGER","0"
"413","541","HUNGER","0"
"396","541","HUNGER","0"
"396","541","HUNGER","0"
"370","541","HUNGER","0"
"370","541","HUNGER","0"
"370","541","HUNGER","0"
"542","542","HUNGER","1"
"542","542","AGE","2"
"542","542","HUNGER","2"
"449","542","HUNGER","1"
"254","542","HUNGER","0"
"231","542","HUNGER","0"
"440","542","HUNGER","0"
"423","542","HUNGER","0"
"408","542","HUNGER","0"
"406","542","HUNGER","0"
"390","542","HUNGER","0"
"387","542","HUNGER","0"
"386","542","HUNGER","0"
"382","542","HUNGER","0"
"375","542","HUNGER","0"
"543","543","AGE","2"
"543","543","HUNGER","2"
"543","543","AGE","2"
"450","543","HUNGER","1"
"443","543","HUNGER","1"
"396","543","HUNGER","1"
"262","543","HUNGER","0"
"453","543","HUNGER","0"
"450","543","HUNGER","0"
"425","543","HUNGER","0"
"399","543","HUNGER","0"
"371","543","HUNGER","0"
"544","544","AGE","2"
"544","544","AGE","2"
"544","544","HUNGER","1"
"390","544","HUNGER","1"
"359","544","HUNGER","0"
"199","544","HUNGER","0"
"199","544","HUNGER","0"
"184","544","HUNGER","0"
"421","544","HUNGER","0"
"417","544","HUNGER","0"
"414","544","HUNGER","0"
"404","544","HUNGER","0"
"379","544","HUNGER","0"
"378","544","HUNGER","0"
"374","544","HUNGER","0"
"450","545","HUNGER","1"
"404","545","HUNGER","1"
"402","545","HUNGER","1"
"365","545","HUNGER","1"
"272","545","HUNGER","0"
"193","545","HUNGER","0"
"543","545","HUNGER","0"
"447","545","HUNGER","0"
"441","545","HUNGER","0"
"419","545","HUNGER","0"
"398","545","HUNGER","0"
"396","545","OVERCROWD","0"
"391","545","HUNGER","0"
"369","545","OVERCROWD","0"
"546","546","AGE","2"
"447","546","OVERCROWD","1"
"375","546","HUNGER","1"
"200","546","HUNGER","0"
"458","546","HUNGER","0"
"443","546","HUNGER","0"
"379","546","HUNGER","0"
"376","546","HUNGER","0"
"374","546","HUNGER","0"
"367","546","OVERCROWD","0"
"547","547","HUNGER","1"
"547","547","HUNGER","1"
"547","547","AGE","2"
"228","547","HUNGER","0"
"447","547","HUNGER","0"
"428","547","HUNGER","0"
"411","547","HUNGER","0"
"407","547","HUNGER","0"
"400","547","HUNGER","0"
"398","547","HUNGER","0"
"394","547","HUNGER","0"
"384","547","HUNGER","0"
"263","548","HUNGER","0"
"421","548","HUNGER","0"
"412","548","HUNGER","0"
"400","548","HUNGER","0"
"375","548","HUNGER","0"
"549","549","AGE","2"
"263","549","HUNGER","0"
"257","549","HUNGER","0"
"256","549","HUNGER","0"
"453","549","HUNGER","0"
"449","549","HUNGER","0"
"417","549","HUNGER","0"
"381","549","HUNGER","0"
"371","549","HUNGER","0"
"550","550","HUNGER","1"
"550","550","HUNGER","1"
"461","550","HUNGER","1"
"413","550","HUNGER","1"
"408","550","HUNGER","1"
"206","550","HUNGER","0"
"190","550","HUNGER","0"
"451","550","HUNGER","0"
"431","550","HUNGER","0"
"423","550","OVERCROWD","0"
"422","550","HUNGER","0"
"414","550","HUNGER","0"
"411","550","HUNGER","0"
"373","550","HUNGER","0"
"371","550","HUNGER","0"
"551","551","HUNGER","1"
"551","551","AGE","2"
"551","551","HUNGER","1"
"252","551","OVERCROWD","0"
"209","551","HUNGER","0"
"201","551","HUNGER","0"
"469","551","HUNGER","0"
"552","552","AGE","2"
"552","552","HUNGER","1"
"442","552","HUNGER","1"
"467","552","HUNGER","0"
"446","552","HUNGER","0"
"441","552","HUNGER","0"
"440","552","HUNGER","0"
"435","552","HUNGER","0"
"388","552","HUNGER","0"
"373","552","HUNGER","0"
"373","552","HUNGER","0"
"553","553","HUNGER","1"
"454","553","HUNGER","1"
"453","553","HUNGER","1"
"419","553","HUNGER","1"
"413","553","HUNGER","1"
"228","553","HUNGER","0"
"213","553","HUNGER","0"
"463","553","HUNGER","0"
"457","553","HUNGER","0"
"425","553","HUNGER","0"
"391","553","HUNGER","0"
"389","553","HUNGER","0"
"554","554","AGE","2"
"554","554","AGE","2"
"554","554","AGE","2"
"456","554","HUNGER","1"
"415","554","HUNGER","1"
"410","554","HUNGER","1"
"370","554","HUNGER","1"
"278","554","HUNGER","0"
"229","554","HUNGER","0"
"462","554","HUNGER","0"
"461","554","HUNGER","0"
"436","554","HUNGER","0"
"422","554","HUNGER","0"
"406","554","HUNGER","0"
"402","554","HUNGER","0"
"397","554","HUNGER","0"
"394","554","HUNGER","0"
"391","554","HUNGER","0"
"389","554","HUNGER","0"
"372","554","HUNGER","0"
"555","555","HUNGER","2"
"392","555","HUNGER","1"
"470","555","HUNGER","0"
"458","555","HUNGER","0"
"457","555","HUNGER","0"
"438","555","HUNGER","0"
"428","555","HUNGER","0"
"413","555","HUNGER","0"
"405","555","HUNGER","0"
"377","555","HUNGER","0"
"556","556","HUNGER","1"
"556","556","HUNGER","1"
"556","556","HUNGER","1"
"456","556","HUNGER","1"
"425","556","HUNGER","1"
"413","556","HUNGER","1"
"268","556","HUNGER","0"
"258","556","HUNGER","0"
"469","556","HUNGER","0"
"399","556","HUNGER","0"
"393","556","HUNGER","0"
"386","556","HUNGER","0"
"557","557","HUNGER","1"
"557","557","HUNGER","1"
"434","557","HUNGER","1"
"283","557","HUNGER","0"
"208","557","HUNGER","0"
"416","557","HUNGER","0"
"394","557","HUNGER","0"
"432","558","HUNGER","1"
"393","558","HUNGER","1"
"262","558","HUNGER","0"
"218","558","HUNGER","0"
"556","558","HUNGER","0"
"469","558","HUNGER","0"
"461","558","HUNGER","0"
"440","558","HUNGER","0"
"430","558","HUNGER","0"
"559","559","HUNGER","2"
"559","559","HUNGER","1"
"471","559","HUNGER","1"
"447","559","HUNGER","0"
"435","559","HUNGER","0"
"432","559","HUNGER","0"
"406","559","HUNGER","0"
"390","559","HUNGER","0"
"560","560","HUNGER","1"
"560","560","AGE","2"
"560","560","AGE","2"
"560","560","AGE","2"
"425","560","HUNGER","1"
"384","560","HUNGER","1"
"257","560","HUNGER","0"
"430","560","HUNGER","0"
"402","560","HUNGER","0"
"395","560","HUNGER","0"
"382","560","HUNGER","0"
"379","560","HUNGER","0"
"561","561","HUNGER","1"
"561","561","AGE","3"
"431","561","HUNGER","1"
"415","561","HUNGER","1"
"294","561","HUNGER","0"
"283","561","HUNGER","0"
"277","561","HUNGER","0"
"276","561","HUNGER","0"
"267","561","OVERCROWD","0"
"228","561","HUNGER","0"
"203","561","HUNGER","0"
"560","561","HUNGER","0"
"449","561","HUNGER","0"
"446","561","HUNGER","0"
"428","561","HUNGER","0"
"417","561","HUNGER","0"
"403","561","HUNGER","0"
"562","562","AGE","2"
"562","562","HUNGER","1"
"562","562","HUNGER","1"
"562","562","AGE","2"
"454","562","HUNGER","0"
"443","562","HUNGER","0"
"432","562","HUNGER","0"
"431","562","HUNGER","0"
"427","562","HUNGER","0"
"412","562","HUNGER","0"
"404","562","HUNGER","0"
"398","562","HUNGER","0"
"395","562","HUNGER","0"
"380","562","HUNGER","0"
"380","563","HUNGER","1"
"273","563","OVERCROWD","0"
"426","563","HUNGER","0"
"402","563","HUNGER","0"
"397","563","HUNGER","0"
"393","563","HUNGER","0"
"391","563","HUNGER","0"
"386","563","HUNGER","0"
"383","563","HUNGER","0"
"564","564","HUNGER","1"
"472","564","HUNGER","1"
"429","564","HUNGER","1"
"404","564","HUNGER","1"
"402","564","HUNGER","1"
"232","564","HUNGER","0"
"229","564","HUNGER","0"
"468","564","HUNGER","0"
"465","564","HUNGER","0"
"458","564","HUNGER","0"
"458","564","HUNGER","0"
"446","564","HUNGER","0"
"405","564","HUNGER","0"
"396","564","HUNGER","0"
"391","564","HUNGER","0"
"565","565","AGE","2"
"378","565","OVERCROWD","1"
"250","565","HUNGER","0"
"413","565","HUNGER","0"
"398","565","HUNGER","0"
"393","565","HUNGER","0"
"566","566","HUNGER","1"
"566","566","HUNGER","1"
"566","566","AGE","2"
"566","566","AGE","2"
"566","566","AGE","2"
"273","566","HUNGER","0"
"257","566","HUNGER","0"
"229","566","HUNGER","0"
"466","566","HUNGER","0"
"420","566","HUNGER","0"
"407","566","HUNGER","0"
"403","566","HUNGER","0"
"396","566","HUNGER","0"
"394","566","HUNGER","0"
"567","567","HUNGER","1"
"567","567","AGE","3"
"567","567","AGE","2"
"279","567","HUNGER","0"
"252","567","HUNGER","0"
"565","567","HUNGER","0"
"457","567","HUNGER","0"
"456","567","HUNGER","0"
"423","567","HUNGER","0"
"396","567","HUNGER","0"
"389","567","HUNGER","0"
"568","568","AGE","2"
"454","568","HUNGER","1"
"263","568","HUNGER","0"
"469","568","HUNGER","0"
"459","568","HUNGER","0"
"415","568","HUNGER","0"
"392","568","HUNGER","0"
"569","569","AGE","2"
"442","569","HUNGER","1"
"477","569","HUNGER","0"
"477","569","HUNGER","0"
"437","569","HUNGER","0"
"570","570","AGE","2"
"570","570","AGE","2"
"568","570","HUNGER","1"
"418","570","HUNGER","1"
"297","570","HUNGER","0"
"472","570","HUNGER","0"
"426","570","HUNGER","0"
"409","570","HUNGER","0"
"408","570","HUNGER","0"
"401","570","HUNGER","0"
"571","571","HUNGER","1"
"571","571","HUNGER","1"
"436","571","HUNGER","1"
"394","571","HUNGER","1"
"278","571","OVERCROWD","0"
"278","571","HUNGER","0"
"248","571","HUNGER","0"
"225","571","HUNGER","0"
"222","571","HUNGER","0"
"213","571","HUNGER","0"
"452","571","HUNGER","0"
"403","571","HUNGER","0"
"572","572","HUNGER","1"
"468","572","HUNGER","1"
"404","572","HUNGER","1"
"440","572","HUNGER","0"
"404","572","HUNGER","0"
"398","572","HUNGER","0"
"397","572","HUNGER","0"
"393","572","HUNGER","0"
"573","573","AGE","2"
"470","573","HUNGER","1"
"448","573","HUNGER","1"
"398","573","HUNGER","1"
"263","573","HUNGER","0"
"254","573","HUNGER","0"
"457","573","HUNGER","0"
"428","573","HUNGER","0"
"424","573","HUNGER","0"
"423","573","HUNGER","0"
"418","573","HUNGER","0"
"409","573","HUNGER","0"
"574","574","AGE","2"
"281","574","HUNGER","0"
"443","574","HUNGER","0"
